id,name,parent_id/id
res_partner_category_ape_8610z,Activités hospitalières,res_partner_category_ape
res_partner_category_ape_8621z,Activité des médecins généralistes,res_partner_category_ape
res_partner_category_ape_8622a,Activités de radiodiagnostic et de radiothérapie,res_partner_category_ape
res_partner_category_ape_8622b,Activités chirurgicales,res_partner_category_ape
res_partner_category_ape_8622c,Autres activités des médecins spécialistes,res_partner_category_ape
res_partner_category_ape_8623z,Pratique dentaire,res_partner_category_ape
res_partner_category_ape_8690a,Ambulances,res_partner_category_ape
res_partner_category_ape_8690b,Laboratoires d'analyses médicales,res_partner_category_ape
res_partner_category_ape_8690c,Centres de collecte et banques d'organes,res_partner_category_ape
res_partner_category_ape_8690d,Activités des infirmiers et des sages-femmes,res_partner_category_ape
res_partner_category_ape_8690e,"Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues",res_partner_category_ape
res_partner_category_ape_8690f,Activités de santé humaine non classées ailleurs,res_partner_category_ape
res_partner_category_ape_8710a,Hébergement médicalisé pour personnes âgées,res_partner_category_ape
res_partner_category_ape_8710b,Hébergement médicalisé pour enfants handicapés,res_partner_category_ape
res_partner_category_ape_8710c,Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé,res_partner_category_ape
res_partner_category_ape_8720a,Hébergement social pour handicapés mentaux et malades mentaux,res_partner_category_ape
res_partner_category_ape_8720b,Hébergement social pour toxicomanes,res_partner_category_ape
res_partner_category_ape_8730a,Hébergement social pour personnes âgées,res_partner_category_ape
res_partner_category_ape_8730b,Hébergement social pour handicapés physiques,res_partner_category_ape
res_partner_category_ape_8790a,Hébergement social pour enfants en difficultés,res_partner_category_ape
res_partner_category_ape_8790b,Hébergement social pour adultes et familles en difficultés et autre hébergement social,res_partner_category_ape
res_partner_category_ape_8810a,Aide à domicile,res_partner_category_ape
res_partner_category_ape_8810b,Accueil ou accompagnement sans hébergement d'adultes handicapés ou de personnes âgées,res_partner_category_ape
res_partner_category_ape_8810c,Aide par le travail,res_partner_category_ape
res_partner_category_ape_8891a,Accueil de jeunes enfants,res_partner_category_ape
res_partner_category_ape_8891b,Accueil ou accompagnement sans hébergement d'enfants handicapés,res_partner_category_ape
res_partner_category_ape_8899a,Autre accueil ou accompagnement sans hébergement d'enfants et d'adolescents,res_partner_category_ape
res_partner_category_ape_8899b,Action sociale sans hébergement n.c.a.,res_partner_category_ape
res_partner_category_ape_9001z,Arts du spectacle vivant,res_partner_category_ape
res_partner_category_ape_9002z,Activités de soutien au spectacle vivant,res_partner_category_ape
res_partner_category_ape_9003a,Création artistique relevant des arts plastiques,res_partner_category_ape
res_partner_category_ape_9003b,Autre création artistique,res_partner_category_ape
res_partner_category_ape_9004z,Gestion de salles de spectacles,res_partner_category_ape
res_partner_category_ape_9101z,Gestion des bibliothèques et des archives,res_partner_category_ape
res_partner_category_ape_9102z,Gestion des musées,res_partner_category_ape
res_partner_category_ape_9103z,Gestion des sites et monuments historiques et des attractions touristiques similaires,res_partner_category_ape
res_partner_category_ape_9104z,Gestion des jardins botaniques et zoologiques et des réserves naturelles,res_partner_category_ape
res_partner_category_ape_9200z,Organisation de jeux de hasard et d'argent,res_partner_category_ape
res_partner_category_ape_9311z,Gestion d'installations sportives,res_partner_category_ape
res_partner_category_ape_9312z,Activités de clubs de sports,res_partner_category_ape
res_partner_category_ape_9313z,Activités des centres de culture physique,res_partner_category_ape
res_partner_category_ape_9319z,Autres activités liées au sport,res_partner_category_ape
res_partner_category_ape_9321z,Activités des parcs d'attractions et parcs à thèmes,res_partner_category_ape
res_partner_category_ape_9329z,Autres activités récréatives et de loisirs,res_partner_category_ape
res_partner_category_ape_9411z,Activités des organisations patronales et consulaires,res_partner_category_ape
res_partner_category_ape_9412z,Activités des organisations professionnelles,res_partner_category_ape
res_partner_category_ape_9420z,Activités des syndicats de salariés,res_partner_category_ape
res_partner_category_ape_9491z,Activités des organisations religieuses,res_partner_category_ape
res_partner_category_ape_9492z,Activités des organisations politiques,res_partner_category_ape
res_partner_category_ape_9499z,Autres organisations fonctionnant par adhésion volontaire,res_partner_category_ape
res_partner_category_ape_9511z,Réparation d'ordinateurs et d'équipements périphériques,res_partner_category_ape
res_partner_category_ape_9512z,Réparation d'équipements de communication,res_partner_category_ape
res_partner_category_ape_9521z,Réparation de produits électroniques grand public,res_partner_category_ape
res_partner_category_ape_9522z,Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin,res_partner_category_ape
res_partner_category_ape_9523z,Réparation de chaussures et d'articles en cuir,res_partner_category_ape
res_partner_category_ape_9524z,Réparation de meubles et d'équipements du foyer,res_partner_category_ape
res_partner_category_ape_9525z,Réparation d'articles d'horlogerie et de bijouterie,res_partner_category_ape
res_partner_category_ape_9529z,Réparation d'autres biens personnels et domestiques,res_partner_category_ape
res_partner_category_ape_9601a,Blanchisserie-teinturerie de gros,res_partner_category_ape
res_partner_category_ape_9601b,Blanchisserie-teinturerie de détail,res_partner_category_ape
res_partner_category_ape_9602a,Coiffure,res_partner_category_ape
res_partner_category_ape_9602b,Soins de beauté,res_partner_category_ape
res_partner_category_ape_9603z,Services funéraires,res_partner_category_ape
res_partner_category_ape_9604z,Entretien corporel,res_partner_category_ape
res_partner_category_ape_9609z,Autres services personnels n.c.a.,res_partner_category_ape
res_partner_category_ape_9700z,Activités des ménages en tant qu'employeurs de personnel domestique,res_partner_category_ape
res_partner_category_ape_9810z,Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre,res_partner_category_ape
res_partner_category_ape_9820z,Activités indifférenciées des ménages en tant que producteurs de services pour usage propre,res_partner_category_ape
res_partner_category_ape_9900z,Activités des organisations et organismes extraterritoriaux,res_partner_category_ape
